exac_id,name
amnhp_1001065,"Ingersoll, Ernest, 1852-1946"
amnhp_1001066,"Irving, John Duer, 1874-1918"
amnhp_1001067,"Irving, Roland Duer, 1847-1888"
amnhp_1001068,"Iselin, Adrian"
amnhp_1001069,"Iselin, Columbus O'Donnell, 1904-1971"
amnhp_1001070,"Isham, Charles B."
amnhp_1001071,"Jackson, Barbara Dean Williams"
amnhp_1001072,"Jackson, Robert Tracy, 1861-1948"
amnhp_1001073,"Jackson, William Henry, 1843-1942"
amnhp_1001074,"Jacobs, David"
amnhp_1001075,"Jacobson, Fillip"
amnhp_1001076,"Jacobson, Morris K."
amnhp_1001077,"Jacques, Florence"
amnhp_1001078,"Jaques, Francis Lee, 1887-1969"
amnhp_1001079,"Jaggar, Thomas Augustus, 1871-1953"
amnhp_1001080,"Jalayer, Freidoun"
amnhp_1001081,"James, Arthur Curtiss, 1867-1941"
amnhp_1001082,"James, Walter B."
amnhp_1001083,"Jamieson, Malcolm McGregor, 1875-1924?"
amnhp_1001084,"Janal, Martin J."
amnhp_1001085,"Jansen, William"
amnhp_1001086,"Janson, Andrew R., 1900-"
amnhp_1001087,"Jansson, Arthur August, 1890-1960"
amnhp_1001088,"Janus, Christopher G."
amnhp_1001089,"Jarecki, Henry G."
amnhp_1001090,"Jay, John C. (John Clarkson), 1808-1891"
amnhp_1001091,"Jeans, James, 1877-1946"
amnhp_1001092,"Jefferson, Thomas, 1743-1826"
amnhp_1001093,"Jennens, John"
amnhp_1001094,"Jennings, H. S. (Herbert Spencer), 1868-1947"
amnhp_1001095,"Jennings, Kate"
amnhp_1001096,"Jennings, Oliver Gould, 1865-1936"
amnhp_1001097,"Jesup, Morris K. (Morris Ketchum), 1830-1908"
amnhp_1001098,"Jochelson, Waldemar, 1855-1937"
amnhp_1001099,"Johnson, Almeda E."
amnhp_1001100,"Johnson, Douglas Wilson, 1878-1944"
amnhp_1001101,"Johnson, Eastman Jonathon"
amnhp_1001102,"Johnson, Elizabeth"
amnhp_1001103,"Johnson, Frank"
amnhp_1001104,"Johnson, Martin, 1884-1937"
amnhp_1001105,"Johnson, Martin, 1884-1937"
amnhp_1001106,"Johnson, Miriam Pineo"
amnhp_1001107,"Johnson, Osa, 1894-1953"
amnhp_1001108,"Johnson, Rex P."
amnhp_1001109,"Johnson, Scott"
amnhp_1001110,"Johnson, Stephen Sequine"
amnhp_1001111,"Jonaitis, Aldona, 1948-"
amnhp_1001112,"Jonas, Louis"
amnhp_1001113,"Jones, John"
amnhp_1001114,"Jones, Meredith L."
amnhp_1001115,"Jones, Thomas"
amnhp_1001116,"Jones, William, 1871-1909"
amnhp_1001117,"Jordan, David Starr, 1851-1931"
amnhp_1001118,"Jordan, Vernon E."
amnhp_1001119,"Judge, William A."
amnhp_1001120,"Juilliard, Augustus D."
amnhp_1001121,"Jullian, Camille, 1859-1933"
amnhp_1001122,"Kalbfleisch, Augusta"
amnhp_1001123,"Kalmenoff, Matthew"
amnhp_1001124,"Kamler, Kenneth"
amnhp_1001125,"Kane, Elisha Kent, 1820-1857"
amnhp_1001126,"Kane, Robert W., 1910-1982"
amnhp_1001127,"Kastner, Joseph"
amnhp_1001128,"Katz, Leo, 1887-1982"
amnhp_1001129,"Kauba, Carl, 1865-1922"
amnhp_1001130,"Kauffeld, Carl, 1911-"
amnhp_1001131,"Kawashima, W."
amnhp_1001132,"Kean, Abram, 1855-1945"
amnhp_1001133,"Kearton, Cherry, 1871-1940"
amnhp_1001134,"Keating, Anne S."
amnhp_1001135,"Keil, Klaus"
amnhp_1001136,"Keith, Arthur"
amnhp_1001137,"Keith, G. Stuart"
amnhp_1001138,"Keith, Arthur, Sir, 1866-1955"
amnhp_1001139,"Keldysh, M. V. (Mstislav Vsevolodovich), 1911-1978"
amnhp_1001140,"Kellar, Phyllis H."
amnhp_1001141,"Kellner, Alexander Wilhelm Armin"
amnhp_1001142,"Kellogg, Vernon L. (Vernon Lyman), 1867-1937"
amnhp_1001143,"Kelly, L. Thomas"
amnhp_1001144,"Kemp, James Furman, 1859-1926"
amnhp_1001145,"Kendall, Laurel"
amnhp_1001146,"Kennedy, Raymond, 1906-1950"
amnhp_1001147,"Kenner, George"
amnhp_1001148,"Kerr, Charles H."
amnhp_1001149,"Kessler, Deborah"
amnhp_1001150,"Keulemans, J. G. (John Gerrard), 1842-1912"
amnhp_1001151,"Kidd, Joseph Bartholomew, 1808-1889"
amnhp_1001152,"Kieran, John, 1892-1981"
amnhp_1001153,"Kihn, W. Langdon"
amnhp_1001154,"Kimball, James Henry"
amnhp_1001155,"Kimball, Josephine D."
amnhp_1001156,"King, Charles Bird, 1785-1862"
amnhp_1001157,"King, Clarence, 1842-1901"
amnhp_1001158,"King, Helen Dean, 1869-1955"
amnhp_1001159,"King, John Crookshanks, 1806-1882"
amnhp_1001160,"Kingman, Eugene, 1909-1975"
amnhp_1001161,"Kinsella, John Michael, 1941-"
amnhp_1001162,"Kinsey, Alfred C. (Alfred Charles), 1894-1956"
amnhp_1001163,"Kinzer, Louis W."
amnhp_1001164,"Bryan, Kirk, 1888-1950"
amnhp_1001165,"Kirsteuer, Ernst"
amnhp_1001166,"Kissel, Gustav E."
amnhp_1001167,"Kitt, Sandra"
amnhp_1001168,"Kleberg, Robert J."
amnhp_1001169,"Klebs, Arnold C. (Arnold Carl), 1870-1943"
amnhp_1001170,"Klein, Alfred J."
amnhp_1001171,"Klein, Florence Tintera"
amnhp_1001172,"Klemens, Michael W."
amnhp_1001173,"Klingel, Gilbert C."
amnhp_1001174,"Klinger, I. J."
amnhp_1001175,"Klots, Alexander B. (Alexander Barrett), 1903-1989"
amnhp_1001176,"Kluckhohn, Clyde, 1905-1960"
amnhp_1001177,"Knab, Frederick, 1865-1918"
amnhp_1001178,"Knaster, Ira"
amnhp_1001179,"Knight, Charles Robert, 1874-1953"
amnhp_1001180,"Knight, J. Brookes (James Brookes), 1888-1960"
amnhp_1001181,"Knowlton, Frank Hall, 1860-1926"
amnhp_1001182,"Knull, Josef Nissley, 1891-1975"
amnhp_1001183,"Koebele, Albert, 1853-1924"
amnhp_1001184,"Koenig, Robert P."
amnhp_1001185,"Koenig, Walter"
amnhp_1001186,"Koenigswald, G. H. R. von (Gustav Heinrich Ralph), 1902-1982"
amnhp_1001187,"Koffler, Barry"
amnhp_1001188,"Kofoid, Charles A. (Charles Atwood), 1865-1947"
amnhp_1001189,"Kohlberg, Jerome"
amnhp_1001190,"Koo, James"
amnhp_1001191,"Koop, Eugene Jackson"
amnhp_1001192,"Koopman, Karl F."
amnhp_1001193,"Kozlov, Petr Kuzʹmich, 1863-1935"
amnhp_1001194,"Krajian, George"
amnhp_1001195,"Kremer, Emil W."
amnhp_1001196,"Kritzler, Henry"
amnhp_1001197,"Kroeber, A. L. (Alfred Louis), 1876-1960"
amnhp_1001198,"Krogh, August, 1874-1949"
amnhp_1001199,"Kroll, George"
amnhp_1001200,"Ksepka, Daniel T."
amnhp_1001201,"Peary, Marie Ahnighito, 1893-1978"
amnhp_1001202,"Kulawas, Glen"
amnhp_1001203,"Kümmel, Henry Barnard, 1867-1945"
amnhp_1001204,"Kunz, George Frederick, 1856-1932"
amnhp_1001205,"Kupferman, Murray, 1897-"
amnhp_1001206,"Kurts, Herbert"
amnhp_1001207,"La Barre, Weston, 1911-1996"
amnhp_1001208,"Lacey, Lionel"
amnhp_1001209,"Lamar, Julian, 1893-1967"
amnhp_1001210,"Lamb, Andersen"
amnhp_1001211,"Lamb, Corrine Margaret"
amnhp_1001212,"Lamont, Lansing"
amnhp_1001213,"Lamont, Thomas W. (Thomas William), 1870-1948"
amnhp_1001214,"La Monte, Francesca Raimonde, 1895-1982"
amnhp_1001215,"Landman, Neil H."
amnhp_1001216,"Lando, Alexander"
amnhp_1001217,"Lane, Alfred C. (Alfred Church), 1863-"
amnhp_1001218,"Lang, Charles James, 1881-1960"
amnhp_1001219,"Lang, Herbert, 1879-1957"
amnhp_1001220,"Langdon, George D."
amnhp_1001221,"Langford, Nathaniel Pitt, 1832-1911"
amnhp_1001222,"Langguth, Alfredo"
amnhp_1001223,"Langham, Henry"
amnhp_1001224,"Lanier, Charles Day"
amnhp_1001225,"Lanyon, Wesley E."
amnhp_1001226,"Lapagio, Serena di"
amnhp_1001227,"Larkin, Frank"
amnhp_1001228,"Larsen, Esper S. (Esper Signius), 1879-1961"
amnhp_1001229,"Larsen, Helge, 1905-1984"
amnhp_1001230,"Laufer, Berthold, 1874-1934"
amnhp_1001231,"Laughlin, Harry Hamilton, 1880-1943"
amnhp_1001232,"Lawrence, George N. (George Newbold), 1806-1895"
amnhp_1001233,"Lawrence, Marie A."
amnhp_1001234,"Lawrence, William Goadby"
amnhp_1001235,"Lawson, Andrew C. (Andrew Cowper), 1861-1952"
amnhp_1001236,"Layne, James Nathaniel"
amnhp_1001237,"Lazar, John Wayne"
amnhp_1001238,"László, Fülöp, 1869-1937"
amnhp_1001239,"Leakey, L. S. B. (Louis Seymour Bazett), 1903-1972"
amnhp_1001240,"Leakey, Meave G."
amnhp_1001241,"Leakey, Richard E."
amnhp_1001242,"LeCroy, Mary"
amnhp_1001243,"Lee, Clarence"
amnhp_1001244,"Lee, Hugh J."
amnhp_1001245,"Lee, Vicount of Fareham"
amnhp_1001246,"Legendre, Sidney Jennings, 1903-1948"
amnhp_1001247,"Lehman, Robin"
amnhp_1001248,"Lehrman, Daniel S., 1919-1972"
amnhp_1001249,"Leidy, Joseph, 1823-1891"
amnhp_1001250,"Leigh, William Robinson, 1866-1955"
amnhp_1001251,"Leith, Charles Kenneth, 1875-1956"
amnhp_1001252,"Lemmon, J. G. (John Gill), 1832-1908"
amnhp_1001253,"Leng, Charles W. (Charles William), 1859-1941"
amnhp_1001254,"Lentelli, Leo, 1880-1962"
amnhp_1001255,"Leonard, Thomas"
amnhp_1001256,"Leopold, Aldo, 1886-1948"
amnhp_1001257,"Lerner, Michael, 1890-1978"
amnhp_1001258,"Leser, Federica"
amnhp_1001259,"Lesley, J. P. (J. Peter), 1819-1903"
amnhp_1001260,"Lesquereux, Leo, 1806-1889"
amnhp_1001261,"Lesser, Henry M."
amnhp_1001262,"Lesser, Thomas Allen"
amnhp_1001263,"Lester, Henry M."
amnhp_1001264,"Letts, Malcolm, 1882-1957"
amnhp_1001266,"Levine, Dana"
amnhp_1001267,"Lévy-Bruhl, Lucien, 1857-1939"
amnhp_1001268,"Lewis, Edmonia, 1844-ca. 1911"
amnhp_1001269,"Lewis, Edna"
amnhp_1001270,"Ley, Willy, 1906-1969"
amnhp_1001271,"Liebling, A. J. (Abbott Joseph), 1904-1963"
amnhp_1001272,"Liljefors, Bruno Andreas, 1860-1939"
amnhp_1001273,"Lillie, Frank Rattray, 1870-1947"
amnhp_1001274,"Lillie, Ralph S. (Ralph Stayner), 1875-"
amnhp_1001275,"Lindgren, Waldemar, 1860-1939"
amnhp_1001276,"Lindsay, Mary"
amnhp_1001277,"Lindsay, Sally"
amnhp_1001278,"Lintner, J. A. (Joseph Albert), 1822-1898"
amnhp_1001279,"Linton, Ralph, 1893-1953"
amnhp_1001280,"Linville, Henry R. (Henry Richardson), 1866-1941"
amnhp_1001281,"Lipman, Barnett"
amnhp_1001282,"Lipman, C. B. (Charles Bernard), 1883-1944"
amnhp_1001283,"Lipman, Jacob Goodale, 1874-1939"
amnhp_1001284,"Lizars, W. H. (William Home), 1788-1859"
amnhp_1001285,"Lloyd, Francis Ernest, 1868-1947"
amnhp_1001286,"Loch, Eric Erskine, 1891-1944"
amnhp_1001287,"Locke, L. Leland (Leslie Leland), 1875-"
amnhp_1001288,"Lockman, De Witt, 1870-1957"
amnhp_1001289,"Lockwood, Luke B."
amnhp_1001290,"Lockwood, Marian, 1899-"
amnhp_1001291,"Logan, Elwood"
amnhp_1001292,"Lomen, Alfred Julian"
amnhp_1001293,"Longley, William H., (William Harding), 1881-1937"
amnhp_1001294,"Longman, Evelyn Beatrice, 1874-1954"
amnhp_1001295,"Loomis, Alfred L. (Alfred Lee), 1887-1975"
amnhp_1001296,"Lopez, Elvira"
amnhp_1001297,"Lopez, Frank A."
amnhp_1001298,"Lord, Mrs. Rolfe Norton"
amnhp_1001300,"Lorenz, Konrad"
amnhp_1001301,"Loring, J. Alden (John Alden), 1872-1947"
amnhp_1001302,"Low, Seth, 1850-1916"
amnhp_1001303,"Low, Susanne"
amnhp_1001304,"Lowell, Percival, 1855-1916"
amnhp_1001305,"Lowie, Robert Harry, 1883-1957"
amnhp_1001306,"Lucas, Frederic A. (Frederic Augustus), 1852-1929"
amnhp_1001307,"Lucas, Jannette May, 1885-"
amnhp_1001308,"Luke, David L."
amnhp_1001309,"Lull, Richard Swann, 1867-1957"
amnhp_1001310,"Lumholtz, Carl, 1851-1922"
amnhp_1001311,"Lutz, Frank Eugene, 1879-1943"
amnhp_1001312,"Lwoff-Parlaghy, Vilma, Princess, 1863-1923"
amnhp_1001313,"Lyman, Theodore, 1833-1897"
amnhp_1001314,"Lynn, Nancy"
amnhp_1001315,"Macalister, Robert Alexander Stewart, 1870-1950"
amnhp_1001316,"MacCurdy, George Grant, 1863-1947"
amnhp_1001317,"MacDonald, William R."
amnhp_1001318,"MacDougall, Thomas Baillie, 1896-1973"
amnhp_1001319,"Mackay, Malcolm"
amnhp_1001320,"Mackay, William Andrew, 1878-1939"
amnhp_1001321,"MacKenzie, Frank J."
amnhp_1001322,"Mackinder, Halford John, 1861-1947"
amnhp_1001323,"MacLeish, Archibald, 1892-1982"
amnhp_1001324,"MacMillan, Donald Baxter, 1874-1970"
amnhp_1001325,"MacMonnies, Frederick William, 1863-1937"
amnhp_1001326,"Macnab, AJ"
amnhp_1001327,"MacNeil, Hermon Atkins, 1866-1947"
amnhp_1001328,"Macomber, Mrs. John"
amnhp_1001329,"MacPhee, R. D. E."
amnhp_1001330,"Madarász, Gyula, 1858-1931"
amnhp_1001331,"Mahoney, Joan"
amnhp_1001332,"Maisey, John G."
amnhp_1001333,"Malinowski, Bronislaw, 1884-1942"
amnhp_1001334,"Malley, Edward T."
amnhp_1001335,"Maloney, Anthony"
amnhp_1001336,"Maloney, John"
amnhp_1001337,"Malozemoff, Plato"
amnhp_1001338,"Mandel, Phyllis"
amnhp_1001339,"Mandelbaum, David Goodman, 1911-1987"
amnhp_1001340,"Mandl, Rita"
amnhp_1001341,"Mangus, Marlyn"
amnhp_1001342,"Manley, Marshall"
amnhp_1001343,"Mann, Paul B. (Paul Blakeslee), 1876-1941"
amnhp_1001344,"Mann, William M., 1886-1960"
amnhp_1001345,"Mannhardt, L. Alfred."
amnhp_1001346,"Manning, Earl"
amnhp_1001347,"Manship, Paul, 1886-1966"
amnhp_1001348,"Manson, D. M. Vincent"
amnhp_1001349,"Mantel, Linda"
amnhp_1001350,"March, Douglas D. H."
amnhp_1001351,"Marchais, Jacques"
amnhp_1001352,"Marks, Emmett"
amnhp_1001353,"Marquis, Albert Nelson, -1943"
amnhp_1001354,"Marsh, Othniel Charles, 1831-1899"
amnhp_1001355,"Marston, Robert C."
amnhp_1001356,"Martin, Basil"
amnhp_1001357,"Martin, G. C. (George Curtis), 1875-1943"
amnhp_1001358,"Martin, Maria, 1796-1863"
amnhp_1001359,"Martin, Rudolf, 1864-1925"
amnhp_1001360,"Martin, Teresa"
amnhp_1001361,"Mason, Brian Harold, 1917-"
amnhp_1001362,"Mason, George Frederick, 1904-2000"
amnhp_1001363,"Mason, John Alden, 1885-1967"
amnhp_1001364,"Mast, S. O. (Samuel Ottmar), 1871-1947"
amnhp_1001365,"Mastin, Georgine"
amnhp_1001366,"Matausch, Ignaz"
amnhp_1001367,"Mathews, Frank Pelletreau"
amnhp_1001368,"Mathewson, Robert F."
amnhp_1001369,"Mathez, Edmond A."
amnhp_1001370,"Matthes, François, 1874-1948"
amnhp_1001371,"Matthew, William Diller, 1871-1930"
amnhp_1001372,"Matthiessen, Erard A. (Erard Adolph), 1902-2000"
amnhp_1001373,"Maury, Antonia C., 1866-1962"
amnhp_1001374,"Maury, Carlotta Joaquina, 1874-1938"
amnhp_1001375,"Mawson, Douglas, 1882-1958"
amnhp_1001376,"Wied, Maximilian, Prinz von, 1782-1867"
amnhp_1001377,"Mayer, Caspar, 1871-1931"
amnhp_1001378,"Mayor, Alfred Goldsborough, 1868-1922"
amnhp_1001379,"Mayr, Ernst, 1904-2005"
amnhp_1001380,"McBain, Houghton Maynard"
amnhp_1001381,"McBride, Hubbell Reed"
amnhp_1001382,"McCall, John"
amnhp_1001383,"McClanahan, Preston, 1933-"
amnhp_1001384,"McClintock, Barbara, 1902-1992"
amnhp_1001385,"McClintock, Walter, 1870-1949"
amnhp_1001386,"McClung, C. E. (Clarence Erwin), 1870-1946"
amnhp_1001387,"McCormack, Howard"
amnhp_1001388,"McCormick, Howard"
amnhp_1001389,"McCormick, Jack"
amnhp_1001390,"McDermott, John P."
amnhp_1001391,"McDunnough, James H. (James Halliday), 1877-1962"
amnhp_1001392,"McGillicuddy, John F."
amnhp_1001393,"McGrath, Eugene R."
amnhp_1001394,"MacGregor, J. H. (James Howard), b. 1872"
amnhp_1001395,"McGuire, Edward"
amnhp_1001396,"McHenry, William Barnabas"
amnhp_1001397,"McIlhenny, Edward Avery, 1872-1949"
amnhp_1001398,"McIntosh, Millicent Carey"
amnhp_1001399,"McKenna, Malcolm C."
amnhp_1001400,"McKenzie, R. Tait (Robert Tait), 1867-1938"
amnhp_1001401,"McMillin, Emerson"
amnhp_1001402,"McShane, Kevin"
amnhp_1001403,"Mead, Albert Davis, 1869-"
amnhp_1001404,"Mead, Charles W. (Charles Williams), 1845-1928"
amnhp_1001406,"Mead, Margaret, 1901-1978"
amnhp_1001407,"Meagher, Marion T"
amnhp_1001408,"Means, Philip Ainsworth, 1892-1944"
amnhp_1001409,"Mearns, Edgar Alexander, 1856-1916"
amnhp_1001410,"Medina, Steven"
amnhp_1001411,"Meister, Walter F., 1901-1975"
amnhp_1001412,"Mellon, Richard K. (Richard King), 1899-1970"
amnhp_1001413,"Mendenhall, Walter C. (Walter Curran), 1871-1957"
amnhp_1001414,"Mene, P.J."
amnhp_1001415,"Mengel, Levi W. S. (Levi Walter Scott), 1868-1941"
amnhp_1001416,"Mennin, Jeffrey"
amnhp_1001417,"Merian, Maria Sibylla, 1647-1717"
amnhp_1001418,"Merriam, C. Hart (Clinton Hart), 1855-1942"
amnhp_1001419,"Merriam, John C. (John Campbell), 1869-1945"
amnhp_1001420,"Merrill, Elmer Drew, 1876-1956"
amnhp_1001421,"Merriman, Daniel"
amnhp_1001422,"Messina, Angelina R."
amnhp_1001423,"Metcalf, C. L. (Clell Lee), 1888-1948"
amnhp_1001424,"Métraux, Rhoda, 1914-2003"
amnhp_1001425,"Metz, Frank A."
amnhp_1001426,"Metzger, C."
amnhp_1001427,"Meyenberg, Edwin C."
amnhp_1001428,"Meyer, Edward H."
amnhp_1001429,"Michael, Otto"
amnhp_1001430,"Michener, Charles Duncan, 1918-"
amnhp_1001431,"Middleton, Stanley G., 1852-1942"
amnhp_1001432,"Miers, Henry Alexander, Sir, 1858-"
amnhp_1001433,"Mikkelsen, Paula M."
amnhp_1001434,"Millais, John Guille, 1865-1931"
amnhp_1001435,"Miller, A. K. (Arthur K.), 1902-1963"
amnhp_1001436,"Miller, Benjamin L. (Benjamin LeRoy), 1874-1944"
amnhp_1001437,"Miller, Gerrit S. (Gerrit Smith), 1869-1956"
amnhp_1001438,"Miller, Leo E. (Leo Edward), 1887-1952"
amnhp_1001439,"Miller, Margery"
amnhp_1001440,"Miller, Philip C."
amnhp_1001441,"Miller, Roswell"
amnhp_1001442,"Miller, Waldron DeWitt, 1879-1929"
amnhp_1001443,"Mills, Darius O. (Darius Ogden), 1825-1910"
amnhp_1001444,"Mills, Ogden, 1856-1929"
amnhp_1001445,"Mills, Ogden L."
amnhp_1001446,"Milner, Richard, 1941-"
amnhp_1001447,"Milone, Richard"
amnhp_1001448,"Miner, Edward Herbert"
amnhp_1001449,"Miner, Jack, 1865-1944"
amnhp_1001450,"Miner, Roy Waldo, 1875-1955"
amnhp_1001451,"Miserendino, Vincenzo"
amnhp_1001452,"Mochi, Ugo, 1889-1977"
amnhp_1001453,"Moens, Rene"
amnhp_1001454,"Moir, J. Reid (James Reid), 1879-1944"
amnhp_1001455,"Moldenke, Harold N. (Harold Norman), 1909-1996"
amnhp_1001456,"Montagu, Ashley, 1905-1999"
amnhp_1001457,"Mook, Charles Craig, 1887-1966"
amnhp_1001458,"Moore, Barrington"
amnhp_1001459,"Moore, Henry, 1898-1986"
amnhp_1001460,"Moore, John Alexander, 1915-2002"
amnhp_1001461,"Moore, Joseph Curtis"
amnhp_1001462,"Moore, Theresa"
amnhp_1001463,"Moorehead, Warren King, 1866-1939"
amnhp_1001464,"Morden, William J. (William James), 1886-1958"
amnhp_1001465,"Morgan, J. Pierpont (John Pierpont), 1837-1913"
amnhp_1001466,"Morgan, Janet"
amnhp_1001467,"Morgan, J. P., Jr. (John Pierpont), 1867-1943"
amnhp_1001468,"Morgan, Junius Spencer, 1892-1960"
amnhp_1001469,"Morgan, Lester, b. 1880"
amnhp_1001470,"Morgens, Howard J."
amnhp_1001471,"Morita, Kako"
amnhp_1001472,"Moritz, Tom"
amnhp_1001473,"Morley, Sylvanus Griswold, 1883-1948"
amnhp_1001474,"Morris, Ann Axtell, 1900-1945"
amnhp_1001475,"Morris, Craig, 1939-2006"
amnhp_1001476,"Morris, Earl Halstead, 1889-1956"
amnhp_1001477,"Morris, Frederick K. (Frederick Kuhne), 1886-"
amnhp_1001478,"Morrison, A. Cressy (Abraham Cressy), 1864-"
amnhp_1001479,"Morton, Dudley J. (Dudley Joy), 1884-"
amnhp_1001480,"Morton, James F. (James Ferdinand), 1870-1941"
amnhp_1001481,"Mote, William R."
amnhp_1001482,"Mowbray, Louis L. (Louis Leon), 1877-1952"
amnhp_1001483,"Moynihan, William J."
amnhp_1001484,"Mueller, Herman Oskar"
amnhp_1001485,"Muller-Ury, Adolfo, 1862-1947"
amnhp_1001486,"Muir, John, 1838-1914"
amnhp_1001487,"Muller, H. J. (Hermann Joseph), 1890-1967"
amnhp_1001488,"Muller, Hazel L."
amnhp_1001489,"Mullins, Frank, 1924-"
amnhp_1001490,"Murgatroyd, John"
amnhp_1001491,"Murphy, Grace E. Barstow"
amnhp_1001492,"Murphy, Katharine Beneker"
amnhp_1001493,"Murphy, Robert Cushman, 1887-1973"
amnhp_1001495,"Musser, Guy G."
amnhp_1001496,"Mutchler, Andrew Johnson"
amnhp_1001497,"Myers, Frank Jacob"
amnhp_1001498,"Myers, Louise K."
amnhp_1001499,"Myers, Steve"
amnhp_1001500,"Myers, Charles W."
amnhp_1001501,"Narahara, Ushinosuke, b. 1888?"
amnhp_1001502,"Nash, Ogden, 1902-1971"
amnhp_1001503,"Naumburg, Elsie M. B. (Elsie Margaret Binger), 1880-1953"
amnhp_1001504,"Neely, Henry M. (Henry Milton), 1877-1963"
amnhp_1001505,"Nehrling, Henry, 1853-1929"
amnhp_1001506,"Neill, Barbara"
amnhp_1001507,"Nelson, Edward William, 1855-1934"
amnhp_1001508,"Nelson, Gareth J."
amnhp_1001509,"Nelson, George"
amnhp_1001510,"Nelson, Julius, 1858-1916"
amnhp_1001511,"Nelson, Nels C. (Nels Christian), 1875-1964"
amnhp_1001512,"Newbery, Tomas Horacio, 1928-"
amnhp_1001513,"Newell, Norman Dennis, 1909-2005"
amnhp_1001514,"Newsom, William Monypeny"
amnhp_1001515,"Nicholas, Francis C. (Francis Child), 1862-"
amnhp_1001516,"Nichols, Charles K."
amnhp_1001517,"Nichols, Hobart, 1869-1962"
amnhp_1001518,"Nichols, John T. (John Treadwell), 1883-1958"
amnhp_1001519,"Nichols, Rachel N."
amnhp_1001520,"Nicholson, Thomas D."
amnhp_1001521,"Nickerson, Albert L."
amnhp_1001522,"Nickerson, Elizabeth"
amnhp_1001523,"Nicollet, J. N. (Joseph Nicolas), 1786-1843"
amnhp_1001524,"Nies, James B. (James Buchanan), 1856-1922"
amnhp_1001525,"Nimphius, Harry F."
amnhp_1001526,"Niven, William, 1850-1937"
amnhp_1001527,"Nobile, Umberto, 1885-1978"
amnhp_1001528,"Noble, G. Kingsley (Gladwyn Kingsley), 1894-1940"
amnhp_1001529,"Nobokov, Vladimir"
amnhp_1001530,"Nocera, Joseph"
amnhp_1001531,"Noonan, Robert"
amnhp_1001532,"Nordhoff, Charles, 1887-1947"
amnhp_1001533,"Norell, Mark"
amnhp_1001534,"North, Fred"
amnhp_1001535,"Norton, Elizabeth, 1887-1985"
amnhp_1001536,"Norton, Ruth"
amnhp_1001537,"Novacek, Michael J."
amnhp_1001538,"Noyes, Wilbur Fiske, 1897-1951"
amnhp_1001539,"Nullet, Elizabeth"
amnhp_1001540,"Nusbaum, Jesse L. (Jesse Logan)"
amnhp_1001541,"Nutting, B. F. (Benjamin Franklin), 1803?-1887"
amnhp_1001542,"Nutting, Charles Cleveland, 1858-1927"
amnhp_1001543,"Oastler, Frank Richard"
amnhp_1001544,"Oates, James F."
amnhp_1001545,"O'Brien, Charles E."
amnhp_1001546,"O'Brien, Donal C., Jr. (Donal Clare), 1934-2013"
amnhp_1001547,"O'Connor, Charles J."
amnhp_1001548,"O'Dwyer, Patrick J."
amnhp_1001549,"Okada, Ferdinand E. (Ferdinand Eastlake)"
amnhp_1001550,"Old, William E."
amnhp_1001551,"Olin, John M., 1892-1982"
amnhp_1001552,"Oliver, Francine"
amnhp_1001553,"Oliver, James A. (James Arthur), 1914-1981"
amnhp_1001554,"Olmstead, A. T. (Albert Ten Eyck), 1880-1945"
amnhp_1001555,"Olmsted, Frederick Law, 1822-1903"
amnhp_1001556,"Olmsted, John Charles, 1852-1920"
amnhp_1001557,"Olsen, Chris E."
amnhp_1001558,"Olsen, George, d. 1939"
amnhp_1001559,"Olson, Ronald L. (Ronald Leroy), 1895-1979"
amnhp_1001560,"Operti, Albert, 1852-1927"
amnhp_1001561,"Oppenheimer, Lillian V."
amnhp_1001562,"Orcutt, William Warren"
amnhp_1001563,"Ordway, Ellen"
amnhp_1001564,"Ortenburger, A. I. (Arthur Irving), 1898-1961"
amnhp_1001565,"Orth, John C."
amnhp_1001566,"Osborn, A. Perry"
amnhp_1001567,"Osborn, Fairfield, 1887-1969"
amnhp_1001568,"Osborn, Frederick, 1889-1981"
amnhp_1001569,"Osborn, Henry Fairfield, 1857-1935"
amnhp_1001570,"Osborn, Robert Chesley, 1904-1994"
amnhp_1001571,"Osburn, Raymond C. (Raymond Carroll), 1872-1955"
amnhp_1001572,"Osceola, George (Jimmy)"
amnhp_1001573,"Osgood, Wilfred Hudson, 1875-1947"
amnhp_1001574,"Ovey, Cameron D."
amnhp_1001575,"Owen, Richard, 1804-1892"
amnhp_1001577,"Pack, Charles Lathrop, 1857-1937"
amnhp_1001578,"Pack, Randolph G."
amnhp_1001579,"Page, Robert G."
amnhp_1001580,"Page, Tom"
amnhp_1001581,"Pallenberg, Josef, 1882-1946"
amnhp_1001582,"Pallister, John C."
amnhp_1001583,"Parker, Arthur Caswell, 1881-1955"
amnhp_1001584,"Parker, George Howard, 1864-1955"
amnhp_1001585,"Parmenter, Mildred"
amnhp_1001586,"Parr, Albert Eide, 1900-1991"
amnhp_1001587,"Parshley, H. M. (Howard Madison), 1884-1953"
amnhp_1001588,"Parsons, Elsie Worthington Clews, 1874-1941"
amnhp_1001589,"Pasquier, Roger F."
amnhp_1001590,"Patch, Edith M. (Edith Marion), 1876-"
amnhp_1001591,"Paton, James Morton, 1863-1944"
amnhp_1001592,"Patsuris, Mary"
amnhp_1001593,"Patterson, Colin"
amnhp_1001594,"Patterson, Edward D."
amnhp_1001595,"Peake, Harold, 1867-1946"
